bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,ntceDivCd,bidNtceNm,prtcptCnum,bidwinnrNm,bidwinnrBizno,bidwinnrCeoNm,bidwinnrAdrs,bidwinnrTelNo,sucsfbidAmt,sucsfbidRate,rlOpengDt,dminsttCd,dminsttNm,rgstDt,fnlSucsfDate,fnlSucsfCorpOfcl
20220502758,000,0,000,통050001,갈마동 S17블록 노후관 개량공사,257,인성개발(주),3148180902,소인숙,대전광역시 서구 유등로 353 (변동),042-526-5230,201558932,88.612,2022-05-10 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2022-05-17 19:15:11,2022-05-17,
20220502791,000,0,000,통050001,갈마동 S16블록 노후관 개량공사,249,성심건업(주),6748101037,문형열,"대전광역시 중구 태평로44번길 27, 210호(유천동)",***********,325545800,88.561,2022-05-10 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2022-05-17 19:13:10,2022-05-17,
20220443287,000,0,000,통050001,대화로 132번길 외 1개소 일원 노후관 개량공사,252,(주)태준이앤씨,7098800935,김광휘,경상남도 사천시 서향안길 10-29 (향촌동) 2층,070-4848-4050,343533517,88.622,2022-05-03 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2022-05-11 09:21:29,2022-05-11,
20220443220,000,0,000,통050001,관리동 및 엑스포과학공원 오.우수관로 준설 공사,46,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,12257990,87.852,2022-05-03 11:00:00,B554696,대전관광공사,2022-05-06 10:07:23,2022-05-06,
20220530555,000,0,000,통050001,2022년 도로 침수대비 배수시설 개량 및 정비공사,169,(주)크린텍,3158133251,김진석,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔1차301호 (만년동)",042-524-9400,46156240,87.749,2022-05-27 11:00:00,3680000,대전광역시 대덕구,2022-05-27 13:29:36,2022-05-27,
20220502853,000,0,000,통050001,둔산동 1545번지 일원 노후관 개량공사,198,청라산업(주),3058172112,김용선,대전광역시 동구 산서로1586번길 54 (대별동),042-625-4500,141882500,87.758,2022-05-10 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2022-05-17 07:06:20,2022-05-17,
20220528732,001,0,000,통050001,대화로 52번길 154 일원 노후관 개량공사,249,명성토건 주식회사,3338801440,이나리,"전라남도 장성군 남면 나노산단3로 44, 201호",061-392-8200,274336601,88.546,2022-05-26 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2022-06-07 15:34:22,2022-06-07,
20220515336,000,0,000,통050001,자양동 83-24번지 일원 노후관 개량공사,169,(주)키움건설,3148180260,박범승,"대전광역시 유성구 온천북로33번길 22-26 ,2층(봉명동)",042-824-9889,38969630,87.777,2022-05-19 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-05-19 14:59:52,2022-05-19,
20220502828,000,0,000,통050001,대학로(보건환경연구원~국립중앙과학관) 일원 노후관 개량공사,253,송호건설 주식회사,3058616279,송선호,대전광역시 유성구 복용로40번길 22-22 (복용동),042-622-4985,284248000,88.519,2022-05-10 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2022-05-16 12:55:54,2022-05-16,
20220520807,000,0,000,통050001,다사랑아파트 일원 하수관로 정비공사,181,(주)피엘건설,3148646501,박범예,"대전광역시 유성구 온천북로33번길 22-26, 2층 203호(봉명동)",042-542-3779,65567000,87.774,2022-05-24 11:00:00,3680000,대전광역시 대덕구,2022-05-24 14:11:00,2022-05-24,
20220441810,000,0,000,통050001,대전샘머리초 외부환경개선공사,137,주식회사 일조건설,3188102136,김도은,"대전광역시 유성구 온천로 59, 1524호(봉명동, 동아벤처타워)",042-624-9896,190946000,87.746,2022-05-02 11:00:00,7451000,대전광역시교육청 대전광역시서부교육지원청,2022-05-03 15:22:27,2022-05-03,
20220507785,000,0,000,통050001,대전만년고 보차도분리공사,219,신성이엔씨 주식회사,8208800421,장윤현,충청남도 논산시 연무읍 연무로166번길 27-6 2층,041-733-4337,50526000,87.774,2022-05-12 11:00:00,7430000,대전광역시교육청,2022-05-12 13:27:58,2022-05-12,
20220530559,000,0,000,통050001,신탄진북로 일원 외 1개소 하수관로 정비공사,179,다수청(주),3148616462,김응구,대전광역시 중구 보문산로215번길 19-0 (문화동),042-541-4322,305353900,88.478,2022-05-31 11:00:00,3680000,대전광역시 대덕구,2022-06-08 11:03:37,2022-06-08,
20220537692,000,0,000,통050001,대전서중 운동장 재조성공사,142,나성산업개발(주),2278106646,김용관,"대전광역시 중구 계백로 1605, 3층 302호 (유천동)",042-581-9811,317491050,87.75,2022-06-08 11:00:00,7451000,대전광역시교육청 대전광역시서부교육지원청,2022-06-15 15:53:22,2022-06-15,
20220627968,000,0,000,통050001,오정로63번길 일원 외 1개소 하수관로 정비공사,196,한빛건설(주),3058129269,이형우,"대전광역시 서구 월드컵대로484번길 187-27, 201호 (월평동)",042-223-2211,75700600,87.745,2022-06-28 11:00:00,3680000,대전광역시 대덕구,2022-06-28 20:06:29,2022-06-28,
20220637116,000,0,000,통050001,용전동 179-32번지 외 1개소 노후관 개량공사,178,씨케이건설 주식회사,3058161385,최재영,대전광역시 동구 용운로 89 (용운동),042-286-1204,36264200,87.763,2022-07-04 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 13:55:43,2022-07-11,
20220630821,000,0,000,통050001,판암동 496-25번지 일원 노후관 개량공사,189,(합)대양엔지니어링,3148105693,임명수,대전광역시 중구 뿌리공원로 35-1 (안영동),042-531-1717,44358760,87.756,2022-06-28 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-01 09:14:08,2022-07-01,
20220632967,000,0,000,통050001,대성동 421번지 일원 노후관 개량공사,187,주식회사 한길토건,5588600594,조미경,대전광역시 서구 구봉산북로21번길 32-14. 2층(관저동),042-587-8772,39331000,87.77,2022-06-29 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-01 09:14:45,2022-07-01,
20220604749,000,0,000,통050001,도시계획도로(소로3~석교16호선) 개설공사(2구간),138,정석종합건설 주식회사,3148148498,조석환,"대전광역시 서구 복수동로51번길 58, 4층(복수동, 송산빌딩)",042-531-5131,117251800,87.752,2022-06-15 11:00:00,3650000,대전광역시 중구,2022-06-17 14:36:31,2022-06-17,
20220638219,000,0,000,통050001,가양동 179-3번지 일원 외 1개소 노후관 개량공사,191,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,73196790,87.75,2022-07-05 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-12 13:08:54,2022-07-12,
20220600967,000,0,000,통050001,대덕대로 일원 배수시설 개량공사,154,(주)디엔건설,3148193620,김영국,"대전광역시 대덕구 대전로 1372 (읍내동), 3층 디엔건설",042-471-9280,247000000,87.753,2022-06-09 11:00:00,3670000,대전광역시 유성구,2022-06-09 14:29:25,2022-06-09,
20220609537,000,0,000,통050001,도로상 비점오염 저감시설 기계준설공사(연간단가),44,주식회사 금탑건설,3058193437,남상권,대전광역시 대덕구 계족로740번길 23-7 (읍내동),042-626-6114,44239000,87.808,2022-06-15 11:00:00,3660000,대전광역시 서구,2022-06-15 13:19:04,2022-06-15,
20220608152,000,0,000,통050001,신탄진정수사업소 탈수기 철거공사,302,주식회사 신우제이건설,6108140190,정기영,"대전광역시 동구 한남로7번길 64,베스트빌 1층",042-639-7923,68159310,87.746,2022-06-15 11:00:00,6300309,대전광역시 상수도사업본부,2022-06-16 10:59:37,2022-06-16,
20220636941,000,0,000,통050001,대동 6-2번지 일원 노후관 개량공사,180,채운건설 주식회사,4088145438,이장희,"대전광역시 중구 보문로 111, 3층(부사동)",042-282-0605,37185700,87.746,2022-07-04 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 16:50:47,2022-07-11,
20220606932,000,0,000,통050001,옥계동 J74블록 일원 노후관 개량공사,259,주식회사 씨티이앤씨,8238701344,박창규,"대전광역시 중구 보문로 246, 대림빌딩 102호",070-5099-5516,208723200,88.627,2022-06-14 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2022-06-21 16:40:20,2022-06-21,
20220618386,000,0,000,통050001,대덕대로1454번길 일원 하수관로 정비공사,197,파밀리아산업 주식회사,3168120157,정상기,"대전광역시 유성구 계룡로 64, 212호 (봉명동, 미성샤르망)",042-524-7271,113434410,87.761,2022-06-21 11:00:00,3680000,대전광역시 대덕구,2022-06-21 19:11:34,2022-06-21,
20220630408,000,0,000,통050001,Y12블록(전민동 286-1번지 일원) 노후관 개량공사,201,세우건설산업(주),3148119839,강인빈,"대전광역시 서구 대덕대로 223, 대우토피아 1802호 (둔산동)",042-477-9020,137661179,87.754,2022-06-28 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2022-07-05 09:21:29,2022-07-05,
20220633237,000,0,000,통050001,운동장 재조성공사,144,지엘중 주식회사,4118159850,서인호,"대전광역시 유성구 갑동로 65(갑동), 2층",042-825-7161,295213729,87.753,2022-06-30 11:00:00,7451053,대전광역시교육청 대전광역시서부교육지원청 성덕중학교,2022-06-30 14:54:11,2022-06-30,
20220618404,000,0,000,통050001,중리남로40번길 일원 외 1개소 하수관로 정비공사,196,주식회사 진안,6088136941,이원희,대전광역시 대덕구 한밭대로 1065-0 (오정동),042-672-3388,175224300,87.758,2022-06-21 11:00:00,3680000,대전광역시 대덕구,2022-06-22 16:21:16,2022-06-22,
20220623597,000,0,000,통050001,석교가압장 이전 설치공사,190,대한티테크(자),3058106039,송대규,"대전광역시 중구 대종로 358-1,  3층 (부사동)",042-257-6720,146607720,87.748,2022-06-23 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2022-06-29 09:32:50,2022-06-29,
20220630396,000,0,000,통050001,Y19블록(신성동 140-1번지 일원) 노후관 개량공사,202,주식회사 반야조경,3058120633,이수현,"대전광역시 중구 문화로45번길 56 (산성동, 103호)",042-255-1217,153347700,87.751,2022-06-28 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2022-07-05 09:22:09,2022-07-05,
20220614615,000,0,000,통050001,도마동 제3공영주차장 공중화장실 철거 및 신축공사,37,(주)원영건설,1378179512,이해선,"대전광역시 중구 선화로22번길 30-0, 5층 (용두동, 미르빌딩)",042-581-1363,34141634,88.125,2022-06-17 11:00:00,3660000,대전광역시 서구,2022-06-17 11:31:58,2022-06-17,
20220638193,000,0,000,통050001,자양동 194-10번지 일원 노후관 개량공사,184,유한회사 아민건설,4608100458,서성민,경상남도 거제시 신부로 13-4 (장승포동) 316호(마이투스),***********,36260697,87.745,2022-07-05 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 14:29:29,2022-07-11,
20220627993,000,0,000,통050001,대전로1158번길 일원 외 1개소 하수관로 정비공사,196,주식회사 청평건설,3148171330,김근선,대전광역시 서구 신갈마로155번길 23-0 (갈마동),042-863-1788,66270120,87.749,2022-06-28 11:00:00,3680000,대전광역시 대덕구,2022-06-28 20:07:09,2022-06-28,
20220542859,000,0,000,통050001,대전원앙초 운동장 재조성공사(긴급),293,청라산업(주),3058172112,김용선,대전광역시 동구 산서로1586번길 54 (대별동),042-625-4500,223748000,88.319,2022-06-08 11:00:00,7451000,대전광역시교육청 대전광역시서부교육지원청,2022-06-22 16:20:05,2022-06-22,
20220618933,000,0,001,통050001,"2022년 지하차도, 터널 및 관내 우수받이 준설공사",30,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,49812980,87.771,2022-06-21 11:00:00,3670000,대전광역시 유성구,2022-06-21 18:00:10,2022-06-21,
20220537692,000,0,000,통050001,대전서중 운동장 재조성공사,142,나성산업개발(주),2278106646,김용관,"대전광역시 중구 계백로 1605, 3층 302호 (유천동)",042-581-9811,317491050,87.75,2022-06-08 11:00:00,7451000,대전광역시교육청 대전광역시서부교육지원청,2022-06-15 15:53:22,2022-06-15,
20220712444,000,0,000,통050001,대전법동초 외부환경개선공사,140,더본건설주식회사,8018600955,김재호,"경상남도 함안군 칠원읍 오곡로 48, 201호",055-800-7088,148323559,87.758,2022-07-15 11:00:00,7441000,대전광역시교육청 대전광역시동부교육지원청,2022-07-20 09:43:52,2022-07-20,
20220637116,000,0,000,통050001,용전동 179-32번지 외 1개소 노후관 개량공사,178,씨케이건설 주식회사,3058161385,최재영,대전광역시 동구 용운로 89 (용운동),042-286-1204,36264200,87.763,2022-07-04 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 13:55:43,2022-07-11,
20220638219,000,0,000,통050001,가양동 179-3번지 일원 외 1개소 노후관 개량공사,191,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,73196790,87.75,2022-07-05 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-12 13:08:54,2022-07-12,
20220706903,000,0,000,통050001,대전송촌초 양궁장 증개축 및 기타공사,317,주식회사 청평건설,3148171330,김근선,대전광역시 서구 신갈마로155번길 23-0 (갈마동),042-863-1788,577572000,88.341,2022-07-12 11:00:00,7441000,대전광역시교육청 대전광역시동부교육지원청,2022-07-18 10:28:15,2022-07-18,
20220636941,000,0,000,통050001,대동 6-2번지 일원 노후관 개량공사,180,채운건설 주식회사,4088145438,이장희,"대전광역시 중구 보문로 111, 3층(부사동)",042-282-0605,37185700,87.746,2022-07-04 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 16:50:47,2022-07-11,
20220702380,000,0,000,통050001,동방고등학교 외부환경개선공사,141,신도종합건설(주),3148106289,이훈구,대전광역시 중구 동서대로 1231-1 (태평동),042-523-3577,140770000,87.768,2022-07-11 11:00:00,7430244,대전광역시교육청 동방고등학교,2022-07-12 10:19:51,2022-07-12,
20220723856,000,0,000,통050001,동명중학교 외부수선공사,125,주식회사 선영건설,3078144058,정윤지,"전북특별자치도 군산시 신지길 10 402호(지곡동, 금엽빌딩)",063-465-1657,152440000,87.777,2022-07-27 11:00:00,7440035,대전광역시동부교육청 동명중학교,2022-07-27 15:00:20,2022-07-27,
20220732186,000,0,000,통050001,가양배수지 송배수관 이설공사,191,주식회사 재백건설,2308112391,양희재,"서울특별시 강서구 공항대로 242,1311호(마곡동,열린엠타워2)",02-2665-2301,88405872,87.75,2022-08-03 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2022-08-12 13:56:43,2022-08-12,
20220714327,000,0,000,통050001,충무로네거리 침수대응사업,218,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,879867900,88.378,2022-07-20 11:00:00,3650000,대전광역시 중구,2022-07-25 15:48:51,2022-07-25,
20220731738,000,0,000,통050001,대둔산로 346번길 7 등 노후 하수관로 보수보강 공사,180,주식회사 에스와이건설,3148158716,강명선,"대전광역시 중구 문화로45번길 56-0 (산성동,101호)",042-321-3666,42098420,87.746,2022-08-02 11:00:00,3650000,대전광역시 중구,2022-08-04 19:47:11,2022-08-04,
20220638193,000,0,000,통050001,자양동 194-10번지 일원 노후관 개량공사,184,유한회사 아민건설,4608100458,서성민,경상남도 거제시 신부로 13-4 (장승포동) 316호(마이투스),***********,36260697,87.745,2022-07-05 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2022-07-11 14:29:29,2022-07-11,
